,EXP,REXP,SEXP
2348,113,90.6493,105
2349,116,93.649,46
2350,117,94.6487,47
2351,118,95.6486,48
2352,119,96.6484,71
2353,121,98.6482,90
2354,123,100.631,115
2355,126,103.63,118
2356,129,106.63,53
2357,130,107.63,122
2358,133,110.62799999999999,70
2359,137,114.624,129
2360,143,120.41799999999999,30
2361,144,121.417,31
2362,2248,1039.33,1436
2363,2254,1045.33,791
2364,2255,1046.33,792
2365,2256,1046.93,1385
2366,2258,1048.93,1387
2367,2260,1049.56,1446
2368,145,121.49600000000001,137
2369,58,43.4942,31
2370,78,29.2903,44
2371,151,126.936,109
2372,60,45.2971,47
2373,66,51.29600000000001,30
2374,67,52.2959,31
2375,73,49.6074,47
2376,77,53.6063,32
2377,155,129.376,113
2378,78,54.0562,55
2379,158,132.028,149
2380,6,5.99507,6
2381,12,11.9721,12
2382,80,55.9494,53
2383,2264,1039.13,1391
2384,2266,1041.13,1393
2385,2270,1045.12,1397
2386,2272,1047.12,1399
2387,2274,1049.12,1401
2388,2276,1051.11,1403
2389,2278,1053.11,1405
2390,2282,1057.08,1409
2391,2284,1059.08,1460
2392,2286,1061.06,1462
2393,2290,1065.06,1466
2394,2292,1067.05,1415
2395,2294,1069.05,1417
2396,2298,1073.04,1421
2397,2300,1075.01,1472
2398,2302,1077.0,816
2399,2303,1078.0,817
2400,2304,1079.0,818
2401,2305,1079.99,1477
2402,2311,1085.97,661
2403,18,17.9575,18
2404,2,1.9999900000000002,2
2405,4,3.99971,2
2406,8,7.998939999999999,6
2407,10,9.99662,10
2408,2314,1087.77,608
2409,2315,1088.75,609
2410,2317,1090.28,611
2411,381,131.266,179
2412,13,12.8723,10
2413,384,133.80700000000002,182
2414,387,136.799,185
2415,23,22.5519,16
2416,15,14.732999999999999,12
2417,25,24.5498,18
2418,57,43.3125,55
2419,29,28.4889,11
2420,30,29.4889,12
2421,31,30.3333,20
2422,390,138.43,229
2423,34,33.0377,25
2424,36,35.0377,15
2425,37,36.0375,28
2426,39,37.9886,25
2427,164,133.313,155
2428,21,20.1178,21
2429,41,39.4527,40
2430,549,210.565,529
2431,552,213.56400000000002,532
2432,555,216.548,371
2433,557,218.548,164
2434,558,219.548,373
2435,60,45.1378,58
2436,63,48.1359,61
2437,66,50.266000000000005,54
2438,45,42.4341,43
2439,48,45.434,15
2440,49,46.4296,36
2441,56,53.4283,23
2442,57,54.1379,18
2443,29,27.2789,12
2444,30,28.2789,13
2445,58,54.8328,24
2446,61,57.8326,27
2447,31,28.9845,29
2448,367,195.505,249
2449,84,55.7125,59
2450,64,59.7231,28
2451,66,61.7222,39
2452,68,63.7198,41
2453,170,131.497,123
2454,68,50.6159,56
2455,70,52.6157,58
2456,70,65.1237,62
2457,73,67.7729,45
2458,75,69.5972,47
2459,174,133.42600000000002,165
2460,177,136.40200000000002,69
2461,178,137.39700000000002,169
2462,2318,1018.94,822
2463,2319,1019.94,0
2464,2319,1019.91,1435
2465,2321,1021.91,1437
2466,2323,1023.91,825
2467,77,70.9015,52
2468,2324,1024.91,1440
2469,2326,1026.89,827
2470,181,139.585,172
2471,86,56.3157,58
2472,79,72.8644,33
2473,34,30.714000000000002,15
2474,81,73.6855,55
2475,83,75.6845,52
2476,2327,1018.14,828
2477,2328,1019.12,2108
2478,2337,1028.12,667
2479,2338,1029.1,832
2480,2339,1030.1,833
2481,2340,1031.1,834
2482,2341,1032.03,0
2483,35,31.1799,33
2484,2341,1031.75,835
2485,2342,1032.75,836
2486,2343,1033.75,837
2487,2344,1033.3,838
2488,2345,1034.3,839
2489,2346,1035.3,840
2490,85,76.5856,54
2491,87,78.388,56
2492,89,80.0975,38
2493,2347,1026.01,0
2494,392,131.343,317
2495,41,36.089,39
2496,2347,1020.64,2127
2497,90,78.6862,59
2498,395,133.107,224
2499,397,135.107,226
2500,184,134.624,175
2501,92,79.7093,43
2502,72,50.3359,60
2503,96,83.6406,42
2504,97,84.6404,43
2505,98,85.6395,44
2506,187,135.958,178
2507,190,138.953,181
2508,193,141.946,140
2509,399,135.999,228
2510,2350,1003.78,2130
2511,195,143.658,186
2512,198,146.658,144
2513,100,87.0672,96
2514,107,94.0669,103
2515,114,101.051,100
2516,401,137.66899999999998,236
2517,200,148.08100000000002,191
2518,203,150.377,69
2519,74,51.6024,62
2520,76,53.6023,64
2521,78,55.6018,66
2522,80,57.6017,68
2523,119,104.79899999999999,72
2524,371,183.09599999999998,253
2525,121,106.324,74
2526,123,108.309,101
2527,126,110.99,77
2528,405,140.424,330
2529,82,59.0602,33
2530,84,61.06,0
2531,84,60.9111,34
2532,128,112.165,109
2533,132,116.139,60
2534,134,117.904,82
2535,136,119.875,84
2536,138,121.23899999999999,84
2537,85,61.2324,35
2538,87,63.232,0
2539,140,122.689,86
2540,142,124.427,88
2541,144,126.426,120
2542,147,129.389,127
2543,44,36.1207,33
2544,87,62.8524,0
2545,87,62.8499,83
2546,46,37.939,35
2547,90,65.4858,37
2548,91,66.4856,0
2549,151,131.124,94
2550,153,133.118,133
2551,157,137.114,35
2552,158,138.10299999999998,99
2553,204,144.841,149
2554,206,146.82399999999998,126
2555,208,148.57,152
2556,210,150.56,87
2557,212,152.55,155
2558,214,154.54399999999998,157
2559,216,156.543,159
2560,160,139.54,37
2561,161,140.535,38
2562,162,141.471,39
2563,91,65.5564,0
2564,91,65.4806,38
2565,93,67.4767,40
2566,95,69.4766,2
2567,408,139.77,242
2568,163,141.05700000000002,65
2569,165,143.05100000000002,111
2570,168,145.78799999999998,33
2571,96,70.0439,78
2572,98,72.0433,80
2573,169,146.643,107
2574,171,148.39,109
2575,173,150.293,145
2576,176,153.292,104
2577,48,38.801,37
2578,50,40.801,39
2579,375,179.235,257
2580,100,73.4843,42
2581,101,74.4087,83
2582,52,42.518,41
2583,54,44.5179,43
2584,178,153.997,106
2585,180,155.915,79
2586,56,46.2106,45
2587,182,156.856,153
2588,60,50.0808,27
2589,61,51.0808,28
2590,62,52.0802,51
2591,188,162.501,159
2592,191,165.49900000000002,169
2593,379,179.99400000000003,261
2594,381,181.993,263
2595,195,165.715,117
2596,197,167.71099999999998,125
2597,199,169.703,78
2598,200,170.701,5
2599,201,171.52200000000002,170
2600,2353,943.597,870
2601,383,183.196,343
2602,2355,945.449,844
2603,204,174.299,88
2604,2356,944.0139999999999,2135
2605,64,52.48,62
2606,2359,946.368,2138
2607,2365,952.196,1547
2608,2369,956.1419999999999,624
2609,67,55.4311,65
2610,2371,958.058,2148
2611,2374,961.051,2151
2612,206,174.83900000000003,90
2613,2377,962.86,941
2614,210,178.37099999999998,133
2615,2379,963.625,2155
2616,2382,966.6060000000001,881
2617,2384,968.581,1535
2618,2387,971.581,908
2619,103,73.2983,44
2620,104,74.2982,45
2621,105,75.298,0
2622,2389,967.813,630
2623,2390,968.812,631
2624,2391,969.808,632
2625,2392,970.808,633
2626,2393,971.7589999999999,676
2627,212,178.143,95
2628,214,178.972,97
2629,105,73.9814,46
2630,106,74.9811,47
2631,107,75.5396,0
2632,107,75.5306,41
2633,108,76.4027,49
2634,2394,961.63,2167
2635,2397,960.6110000000001,1564
2636,2400,961.8439999999999,2172
2637,2403,964.758,2175
2638,216,176.197,99
2639,2406,964.173,1541
2640,2408,966.173,637
2641,2409,967.133,2181
2642,2412,969.898,2184
2643,2418,975.8969999999999,864
2644,2419,972.0319999999999,1506
2645,410,133.3,144
2646,218,175.378,138
2647,220,177.329,183
2648,2421,972.7289999999999,1508
2649,2423,974.727,1510
2650,223,180.012,186
2651,226,182.611,189
2652,411,133.975,48
2653,218,141.471,209
2654,2425,973.204,922
2655,229,184.987,101
2656,2427,974.1410000000001,899
2657,2429,973.562,2199
2658,412,134.244,236
2659,2432,974.752,1557
2660,414,135.939,49
2661,415,136.91,238
2662,70,53.2503,68
2663,231,182.667,147
2664,90,48.1353,39
2665,2434,967.321,963
2666,2436,969.309,2205
2667,233,184.08599999999998,139
2668,2439,971.4730000000001,966
2669,2441,973.448,968
2670,235,185.653,99
2671,2443,974.2389999999999,970
2672,2445,976.1619999999999,1523
2673,2447,977.9860000000001,1556
2674,73,55.5092,33
2675,75,57.5088,35
2676,91,48.7684,40
2677,106,34.8733,71
2678,77,58.5176,73
2679,2450,967.7410000000001,1527
2680,2452,969.7239999999999,912
2681,2454,971.7130000000001,1530
2682,2456,973.71,1532
2683,2458,975.699,1534
2684,2460,977.602,1536
2685,80,61.2526,38
2686,110,71.8745,102
2687,113,74.7893,43
2688,237,180.252,104
2689,240,183.248,109
2690,2462,967.322,1573
2691,2464,969.311,1575
2692,2466,971.306,942
2693,108,36.3626,73
2694,82,61.4362,64
2695,110,38.1641,35
2696,2468,966.2,1541
2697,2470,968.199,984
2698,2472,970.195,1580
2699,2474,972.194,654
2700,2475,972.06,2237
2701,242,181.051,201
2702,84,62.7826,66
2703,86,64.7243,42
2704,88,66.65100000000001,82
2705,245,182.96900000000002,204
2706,248,185.908,157
2707,91,69.493,45
2708,93,71.4776,86
2709,250,185.92700000000002,209
2710,256,191.887,215
2711,96,73.2263,89
2712,99,76.2247,92
2713,102,79.0476,50
2714,3,2.88711,3
2715,2478,946.495,1584
2716,2480,948.466,1549
2717,259,188.321,218
2718,262,190.425,233
2719,267,191.185,224
2720,270,192.916,161
2721,272,194.511,229
2722,104,75.5445,63
2723,106,77.5445,65
2724,275,195.59099999999998,174
2725,417,126.58,150
2726,277,196.477,166
2727,279,197.361,236
2728,282,199.864,179
2729,284,201.831,181
2730,286,203.80700000000002,183
2731,288,205.66400000000002,185
2732,290,207.505,247
2733,293,209.25099999999998,250
2734,296,210.893,253
2735,299,212.26,256
2736,302,215.047,259
2737,305,216.421,262
2738,308,219.412,265
2739,311,220.567,201
2740,313,222.297,270
2741,316,225.21400000000003,273
2742,108,75.1311,100
2743,111,77.9882,103
2744,114,80.9859,106
2745,319,227.34,125
2746,321,229.338,223
2747,6,5.07308,4
2748,117,83.4884,87
2749,324,230.457,210
2750,119,84.8176,22
2751,326,231.519,154
2752,2482,886.7860000000001,2244
2753,2485,885.715,2247
2754,2488,888.709,2250
2755,2491,890.8760000000001,2253
2756,2494,893.8739999999999,2256
2757,120,84.7625,75
2758,2497,895.893,1597
2759,2499,897.888,699
2760,2500,898.84,2262
2761,328,229.793,283
2762,331,232.74200000000002,286
2763,334,235.736,217
2764,336,236.407,0
2765,2503,890.9019999999999,1602
2766,2505,892.9,663
2767,2506,893.8969999999999,2268
2768,2509,896.8960000000001,2271
2769,2512,899.8919999999999,704
2770,2513,898.325,2275
2771,2516,900.801,2334
2772,2520,900.6419999999999,2281
2773,2523,903.6419999999999,669
2774,2524,903.674,1628
2775,122,83.4091,90
2776,336,229.132,219
2777,338,231.13099999999997,221
2778,124,85.2656,92
2779,126,87.2656,94
2780,2527,905.597,2287
