buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
buggy,1.386294,1.386294,1.098612,0.168955,0.220846,0.003524,4.960219,1,1.386294,2.404672,0.051602,4.804021,4.466202,5.620401
clean,1.386294,1.386294,1.098612,0.078899,0.120053,0.004832,5.738722,1,1.791759,5.229283,0.023931,4.844187,4.452272,5.56452
buggy,1.386294,2.397895,2.70805,0.179492,0.433859,0.263026,5.339939,1,2.302585,3.0744,0.024819,4.85203,4.459862,5.575949
clean,1.098612,1.386294,1.098612,0.693147,0.007682,0.007682,4.872652,1,1.386294,6.085947,0.030382,5.966147,5.479159,5.811141
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.533389,4.774457,5.883322
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.968708,5.483298,6.423247
buggy,1.386294,1.94591,2.079442,0.381302,0.007708,0.005317,6.723532,1,2.484907,2.812957,0.022277,5.971262,5.485311,6.754604
clean,1.386294,1.386294,1.098612,0.550717,0.001612,0.002416,6.431331,1,1.791759,2.174199,0.021541,5.97381,5.489396,6.758095
buggy,1.386294,2.70805,3.401197,0.257897,0.138327,0.023008,6.327144,0,2.564949,4.788766,0.010929,4.812184,4.468515,5.631212
buggy,1.386294,1.386294,1.098612,0.034313,0.083382,0.001207,6.028279,1,1.609438,2.987932,0.027399,4.859812,4.46412,5.587249
clean,1.386294,1.386294,1.098612,0.445643,1.031921,0.163325,3.465736,1,1.098612,5.555592,0.031749,4.934474,4.227792,5.361292
clean,1.098612,3.044522,3.401197,0.554533,7.637716,0,0,0,0,0,0,4.941642,4.239972,4.934474
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,4.94876,4.253744,3.970292
buggy,1.098612,1.098612,2.302585,0.394623,0.040609,0.033072,4.963481,1,1.609438,3.197693,0.012434,4.867534,4.470062,5.164786
clean,1.386294,1.791759,1.609438,0.231946,0.021843,0.00092,6.299684,0,2.302585,3.75123,0.031697,4.875197,4.480865,5.605802
buggy,1.386294,2.484907,3.871201,0.366182,0.036373,0.01892,5.400693,1,2.484907,4.953345,0.010555,0,0,0
clean,0.693147,0.693147,0.693147,0,5.068904,0,0,0,0,0,0,0.693147,0.693143,0.693147
clean,1.386294,1.94591,1.609438,0.174126,0.016387,0.010187,6.980383,1,2.302585,2.154222,0.026636,5.976351,5.478111,6.761573
buggy,1.386294,1.386294,1.098612,0.080955,0.039609,0,5.293305,0,1.609438,2.639072,0.039609,5.978886,5.482188,6.765039
clean,1.386294,1.386294,1.098612,0.080955,0.041031,0,5.257495,0,1.098612,5.030902,0.03093,5.981414,5.486335,6.768493
clean,1.386294,1.791759,1.609438,0.425949,0.016783,0.003379,6.249975,1,2.564949,2.439526,0.042136,1.098612,1.096971,1.609438
clean,1.098612,1.386294,1.098612,0.224313,0.031253,0.015748,4.844187,1,1.609438,3.008096,0.019647,4.820282,4.462186,4.574711
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,4.836282,4.484996,4.543295
clean,1.386294,1.791759,3.091042,0.620118,0.001592,0.007144,5.885137,1,2.397895,4.364501,0.011354,4.882802,4.483109,5.616771
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.983936,5.486824,5.7301
clean,1.386294,1.791759,1.791759,0.197507,0.11395,0.012685,5.155215,1,1.791759,4.406759,0.009242,0.693147,0.640234,1.386294
clean,1.386294,1.386294,1.386294,0.359723,0.1679,0.046989,4.252568,1,1.609438,1.730028,0.033122,1.386294,1.37892,2.079442
buggy,1.386294,1.791759,2.302585,0.264405,0.038697,0.007661,5.809043,1,2.079442,4.475993,0.015922,1.609438,1.603533,2.397895
clean,1.386294,1.609438,1.386294,0.265083,0.064146,0.005316,6.08393,1,2.197225,5.470155,0.018858,4.844187,4.49191,5.648974
clean,1.386294,1.386294,1.098612,0.105575,0.08952,0.006438,5.738722,1,1.386294,5.334374,0.011239,4.85203,4.503038,5.659482
clean,1.386294,1.609438,1.386294,0.157261,0.060756,0.002235,6.104793,1,2.302585,2.567745,0.022854,4.859812,4.514034,5.669881
clean,0.693147,0.693147,0.693147,0,0,0.047561,6.549651,0,1.386294,0.027782,0.011396,4.867534,4.524891,4.532599
clean,1.098612,1.098612,1.098612,0.06695,0.058425,0.038662,6.180017,1,1.609438,2.833013,0.008265,4.875197,4.535668,5.283204
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,4.882802,4.546331,4.584967
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.986452,5.487387,5.733341
buggy,1.386294,1.386294,1.098612,0.599912,0.02193,0.001546,6.877983,1,2.564949,1.701707,0.044377,1.791759,1.783521,2.639057
clean,1.386294,1.386294,1.098612,0.100505,0.216971,0.007663,4.875197,1,0.693147,5.372214,0.007663,4.890349,4.484882,5.627621
clean,1.386294,1.386294,1.098612,0.185746,0.02523,0.001502,6.50179,1,1.791759,2.407251,0.005994,4.905275,4.506719,5.648974
clean,1.386294,1.386294,1.386294,0.651752,0.019644,0.000245,7.216709,1,1.791759,3.079632,0.011687,4.890349,4.548963,5.693732
clean,1.386294,1.609438,1.386294,0.234858,0.136305,0.041457,5.065755,1,1.386294,4.287469,0.014706,4.89784,4.559182,5.703782
buggy,1.386294,1.791759,1.609438,0.366389,0.192454,0.014079,6.305545,0,2.564949,2.300207,0.03946,4.955827,4.249759,5.389072
clean,1.098612,1.609438,0,0,0,0,0,0,0,0,0,4.962845,4.263654,4.969813
clean,0.693147,0.693147,0.693147,0,0.029853,0.023953,5.802118,0,1.098612,1.177309,0.00905,4.912655,4.513873,4.454347
clean,1.098612,1.098612,0.693147,0,0.388371,0,4.094345,0,0.693147,3.536063,0.016807,4.905275,4.567427,5.283204
clean,1.098612,1.386294,1.098612,0.086586,0.107845,0.003919,4.854628,1,1.791759,2.139008,0.023287,5.988961,5.482313,5.840642
buggy,1.609438,3.218876,4.234107,0.483909,3.60268,0,1.173373,0,0.693147,0.024227,0.006564,4.969813,4.275364,5.365976
clean,1.386294,1.386294,1.098612,0.046944,0.027737,0,6.175867,0,1.791759,4.448491,0.049782,5.993961,5.488929,6.776507
clean,1.386294,1.386294,1.098612,0.093039,0.023779,0.000891,6.331502,0,1.94591,1.979761,0.052941,5.996452,5.493049,6.779922
buggy,1.386294,1.386294,1.386294,0.271459,0.044508,0.011636,7.338888,1,2.302585,2.454593,0.006696,4.912655,4.574465,5.720312
clean,1.098612,1.098612,0.693147,0,0.006536,0,6.12796,0,2.302585,3.079922,0.095807,5.998937,5.495831,6.455199
clean,1.386294,1.386294,1.098612,0.657218,0.115104,0.0064,5.054652,1,1.609438,3.469077,0.034704,4.919981,4.584084,5.7301
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.537334,4.754469,5.888878
buggy,1.386294,1.386294,1.098612,0.34684,0.368405,0.115486,5.828946,1,1.94591,3.64622,0.018993,3.465736,3.071317,4.127134
clean,1.386294,1.386294,1.098612,0.339556,0.359179,0.111536,5.828946,1,1.94591,3.671906,0.016094,3.496508,3.116489,4.174387
buggy,1.386294,1.386294,1.098612,0.479805,0.407889,0.066887,6.023448,0,1.94591,0.385404,0.016848,3.526361,3.159092,4.219508
buggy,1.386294,1.609438,1.386294,0.291921,0.218925,0.086236,5.833348,1,0.693147,5.034241,0.005857,4.919981,4.515649,5.66296
clean,1.386294,1.791759,1.609438,0.351079,0.045257,0.002889,6.252674,0,2.197225,5.261415,0.011031,4.927254,4.58816,5.739793
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.001415,5.493999,6.458338
clean,0,0,0,0,0,0,0,0,0,0,0,6.003887,5.498102,0
clean,1.386294,1.386294,0.693147,0,0.170849,0,3.652511,0,1.386294,2.76848,0.214743,1.94591,1.916962,2.833213
clean,1.386294,1.609438,1.386294,0.281008,0.015187,0.003321,6.2186,1,1.386294,2.844764,0.011905,2.079442,2.053808,2.995732
buggy,1.386294,1.609438,1.609438,0.271403,0.151234,0.023223,6.443813,1,2.302585,2.151761,0.021276,4.927254,4.524249,5.673323
clean,0,0,0,0,0,0,0,0,0,0,0,5.541264,4.757582,0
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.545177,4.766132,5.288267
clean,1.098612,1.098612,0.693147,0,0.026221,0.004418,6.519884,1,1.94591,2.676126,0.024783,6.006353,5.500151,6.461468
buggy,1.386294,1.791759,1.791759,0.272009,0.06585,0.001325,6.116995,1,2.484907,2.2895,0.029183,6.008813,5.504225,6.790097
buggy,1.386294,1.386294,1.098612,0.245397,0.034343,0.004808,6.030685,1,1.386294,4.264114,0.010785,6.016157,5.516348,6.799056
clean,1.386294,1.386294,1.098612,0.206496,0.043059,0.007968,4.836282,1,1.609438,2.256999,0.062035,2.197225,2.172258,3.135494
clean,1.386294,1.386294,1.098612,0.067684,0.014435,0.016026,6.429719,1,1.098612,2.249945,0.004031,4.934474,4.594717,5.749393
clean,1.386294,1.386294,1.098612,0.249084,0.019788,0.008568,7.496836,0,1.386294,1.837599,0.002218,4.94876,4.614434,5.768321
clean,1.386294,1.386294,0.693147,0,0.356675,0,3.367296,0,0.693147,3.890313,0.068993,2.397895,2.375387,3.367296
clean,1.386294,1.386294,1.098612,0.282346,0.016446,0,6.585712,0,1.386294,1.316647,0.004825,4.934474,4.529834,5.68358
clean,1.386294,1.94591,2.564949,0.312239,0.040632,0.005871,6.501521,1,2.484907,2.498357,0.009849,6.021023,5.519924,6.805723
clean,1.386294,1.386294,0.693147,0,0.140229,0,4.543295,0,1.386294,1.085568,0.111791,2.564949,2.543309,3.555348
clean,1.098612,1.098612,0.693147,0,0.427205,0.412764,5.209486,0,0.693147,3.802982,0.005479,3.555348,3.190015,3.850148
clean,1.098612,1.098612,1.098612,0.257455,0.019083,0,6.302619,0,1.609438,3.70143,0.022677,2.639057,2.618417,3.258097
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,2.70805,2.688799,2.564949
clean,1.098612,1.098612,0.693147,0,0.048961,0,4.945207,0,1.386294,1.110663,0.075898,2.833213,2.816211,3.401197
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,2.890372,2.874321,2.70805
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.025866,5.527356,5.808142
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.028279,5.531324,5.811141
clean,0,0,0,0,0,0,0,0,0,0,0,6.030685,5.534819,0
clean,1.098612,1.098612,0.693147,0,0,0.002457,6.010041,0,1.609438,0.562766,0.052707,2.944439,2.927352,3.465736
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,6.033086,5.53566,5.786897
clean,1.098612,1.098612,0.693147,0,0.053541,0.019803,5.303305,1,2.079442,3.869664,0.117783,6.035481,5.538027,6.490724
clean,1.386294,1.386294,1.098612,0.457032,0.028692,0.023019,5.555542,1,1.609438,5.432665,0.019219,6.040255,5.545857,6.820016
clean,1.386294,1.386294,1.098612,0.027295,0.054089,0,6.708898,0,1.386294,4.57854,0.018756,6.045005,5.55363,6.826545
clean,1.386294,1.609438,1.386294,0.391591,0.017853,0.004314,6.831144,1,2.564949,3.600474,0.040249,6.049733,5.561312,6.833032
clean,1.386294,1.386294,0.693147,0,0.133958,0,4.591748,0,1.386294,1.494418,0.115885,3.044522,3.022739,3.931826
clean,1.386294,1.386294,0.693147,0,0.137022,0,4.567814,0,1.386294,1.439928,0.11856,3.091042,3.070255,3.988984
clean,1.386294,1.386294,1.098612,0.465847,0.11049,0.017622,5.287636,0,1.94591,4.986261,0.068697,3.135494,3.114328,4.043051
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,3.218876,3.199416,3.091042
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,3.258097,3.239388,3.135494
clean,1.386294,1.791759,1.791759,0.231119,0.00752,0.006628,7.01556,1,1.791759,2.687221,0.006271,4.962845,4.622263,5.786897
buggy,1.386294,1.609438,1.386294,0.287138,0.330871,0.091641,5.643087,0,1.386294,2.566533,0.015285,4.94876,4.541549,5.703782
clean,0.693147,1.098612,0,0,0,0,0,0,0,0,0,6.054439,5.565386,5.83773
clean,0.693147,1.098612,0,0,0,0,0,0,0,0,0,6.056784,5.569199,5.840642
buggy,1.386294,1.386294,1.386294,0.172352,0.015302,0.000482,6.540669,1,2.197225,4.360392,0.026627,6.059123,5.570902,6.841615
clean,1.386294,1.386294,1.098612,0.398714,0.010553,0.000461,6.989335,0,1.94591,3.415363,0.009183,6.063785,5.57848,6.848005
clean,1.386294,1.386294,1.098612,0.650905,0.021267,0.004595,5.788941,1,2.197225,4.304193,0.028754,6.068426,5.584458,6.854355
clean,1.098612,1.098612,0.693147,0,0,0.001124,6.791221,1,2.564949,1.620682,0.082031,6.073045,5.591785,6.535241
clean,1.386294,1.386294,1.098612,0.093039,0.004047,0.000312,7.380256,1,1.386294,1.830948,0.002803,4.976734,4.635311,5.805135
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,4.976734,4.261771,4.521789
clean,1.098612,1.098612,0.693147,0,0.057987,0.029414,3.540959,1,0.693147,3.504906,0.029414,4.983607,4.275653,4.997212
clean,1.098612,1.098612,1.386294,0.146487,0.053651,0.035777,6.546068,0,1.386294,1.840884,0.006687,4.962845,4.552556,5.298317
buggy,1.386294,1.94591,1.791759,0.26432,0.670332,0.003723,5.086713,1,1.94591,3.207661,0.017257,6.077642,5.593506,6.864848
clean,1.386294,1.386294,1.098612,0.21212,0.01051,0.000587,7.441127,1,1.609438,1.833451,0.008766,4.990433,4.647204,5.823046
buggy,1.098612,1.098612,1.386294,0.136958,0.368515,0.464271,6.525763,0,2.397895,3.720053,0.027498,4.976734,4.571527,5.303305
buggy,1.098612,1.098612,0.693147,0,0.015585,0.007823,5.948035,1,1.791759,2.914408,0.03093,4.990433,4.286733,5.153292
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.082219,5.597499,5.590987
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.084499,5.6012,5.594711
clean,1.098612,1.098612,0.693147,0,0.526543,0.188901,4.624973,1,1.609438,4.022394,0.048319,5.003946,4.662165,5.455321
clean,1.386294,1.386294,0.693147,0,0.069627,0.003,6.502291,0,1.386294,1.306464,0.014911,4.990433,4.588738,5.749393
clean,0.693147,1.098612,0.693147,0,0.011236,0.018657,6.276643,0,1.791759,1.297187,0.014954,6.086775,5.603417,5.598422
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,3.496508,2.83035,3.332205
buggy,1.098612,2.302585,3.178054,0.201055,0.037336,0.039796,6.548465,0,2.564949,3.142414,0.011225,3.367296,3.328548,3.828641
clean,1.098612,2.302585,3.178054,0.201055,0.037349,0.03981,6.54812,0,2.564949,3.14244,0.011228,3.401197,3.363762,3.871201
buggy,1.098612,1.791759,1.609438,0.392233,0.005538,0.003695,6.293789,1,2.484907,1.80042,0.048332,6.09131,5.610555,6.546785
buggy,1.098612,1.098612,0.693147,0,0.126752,0.102654,4.317488,1,1.94591,2.055822,0.077962,6.095825,5.617843,6.423247
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,3.526361,2.887579,3.401197
buggy,0.693147,0.693147,0.693147,0,0.012423,0.012423,5.081404,0,1.791759,3.130993,0.036814,6.100319,5.62484,3.610918
clean,1.098612,1.098612,0.693147,0,0.018019,0.00905,4.70953,1,1.94591,2.940869,0.070204,5.003946,4.606467,5.402677
clean,1.098612,1.098612,0.693147,0,0.006826,0.006826,4.990433,1,1.609438,5.587762,0.053346,6.104793,5.630122,6.555357
clean,1.098612,1.098612,0.693147,0,0.012423,0,5.771441,0,2.197225,5.389784,0.126082,5.01728,4.626139,5.420535
clean,1.098612,1.098612,0.693147,0,0.012346,0,5.777652,0,2.397895,0.774266,0.141651,5.023881,4.635884,5.429346
clean,0.693147,0.693147,0.693147,0,0,0.003656,5.613128,0,2.079442,0.790392,0.035975,6.109248,5.637244,5.883322
clean,0.693147,0.693147,0.693147,0,0.042892,0.046701,5.529429,1,1.791759,1.401018,0.023623,5.01728,4.674734,4.804021
clean,0.693147,0.693147,0.693147,0,0,0.023717,5.525453,0,1.386294,3.261705,0.015873,6.113682,5.640321,3.663562
clean,1.098612,1.94591,0,0,0,0,0,0,0,0,0,5.003946,4.306012,5.023881
clean,1.386294,1.609438,2.197225,0.370179,0.05398,0.004875,6.239496,1,2.564949,3.028524,0.022946,5.036953,4.649331,5.799093
clean,1.386294,1.386294,1.098612,0.093039,0.015841,0.013104,6.580986,0,2.197225,1.525852,0.034792,3.496508,3.452049,4.394449
clean,1.386294,1.386294,1.098612,0.093039,0.015846,0.013108,6.580639,0,2.197225,1.647631,0.034133,3.526361,3.483232,4.430817
clean,1.098612,1.386294,1.098612,0.245397,0.313038,0.251451,4.910203,0,1.791759,1.282197,0.03287,3.583519,3.196978,3.663562
clean,1.098612,1.791759,0,0,0,0,0,0,0,0,0,5.010635,4.318048,5.036953
clean,0.693147,0.693147,0.693147,0,0.003824,0,5.568345,0,1.098612,5.970787,0.007634,6.122493,5.651404,5.894403
clean,1.098612,1.098612,0.693147,0,0.058458,0.013289,5.013963,0,1.386294,1.796674,0.089517,3.555348,3.511354,4.060443
buggy,1.386294,1.386294,1.098612,0.078401,0.017431,0.004723,6.6071,1,1.94591,3.988161,0.018759,3.583519,3.540754,4.488636
clean,1.386294,1.386294,1.098612,0.152373,0.021808,0.000367,7.216467,0,2.302585,3.11826,0.027902,6.126869,5.658286,6.895683
clean,1.386294,1.386294,1.098612,0.224313,0.022946,0.00116,6.760029,1,1.386294,0.726195,0.007515,5.049856,4.66619,5.817111
clean,1.386294,1.386294,0.693147,0,0.013838,0,6.577398,0,1.386294,0.520893,0.017952,5.062595,4.683482,5.834811
clean,1.386294,1.609438,2.302585,0.30935,0.080881,0.029454,5.793318,1,1.791759,4.553591,0.007782,3.610918,3.232779,4.304065
clean,1.386294,1.609438,2.197225,0.291986,0.068774,0.029817,5.898373,1,1.791759,4.670227,0.007879,3.637586,3.271461,4.343805
clean,1.386294,1.609438,1.386294,0.231221,0.040494,0.009677,5.61768,1,1.609438,3.796628,0.01088,5.075174,4.699798,5.852202
clean,0.693147,0.693147,0.693147,0,3.73767,0,0,0,0,0,0,3.663562,3.308055,3.295837
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.01728,4.328067,4.584967
buggy,1.386294,2.197225,2.484907,0.220383,0.21807,0.019306,5.899212,0,2.639057,3.813444,0.031731,5.030438,4.684887,5.857933
clean,0.693147,0.693147,0.693147,0,0.002743,0.002743,5.899897,0,0.693147,0.554224,0.002743,5.043425,4.701698,4.727388
clean,1.386294,1.386294,1.098612,0.388434,0.159915,0.003462,5.667578,1,1.098612,3.252628,0.015486,5.087596,4.715835,5.869297
clean,1.386294,1.609438,1.609438,0.354925,0.016628,0.002715,6.314756,0,2.302585,3.759718,0.020188,3.637586,3.589703,4.553877
clean,1.609438,1.94591,1.609438,0.607095,0.065193,0.003203,5.458734,1,1.609438,4.968465,0.02116,6.131226,5.65982,6.906755
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.133398,5.663266,1.94591
clean,1.386294,1.609438,2.302585,0.334268,0.007338,0.006403,7.168888,1,2.564949,2.972423,0.013356,3.688879,3.643362,4.615121
clean,1.386294,1.791759,1.791759,0.555723,0.030492,0.003746,6.057564,1,1.791759,3.508652,0.017669,6.135565,5.666579,6.904751
clean,1.098612,1.098612,0.693147,0,7.256297,0,0,0,0,0,0,6.139885,5.673251,6.452049
clean,1.386294,1.386294,1.098612,0.024249,0.103184,0.002172,5.442418,1,1.386294,5.311061,0.015103,6.144186,5.680012,6.914731
clean,1.386294,1.386294,1.098612,0.402142,0.028373,0.000872,6.353209,1,1.386294,2.52152,0.008683,5.056246,4.713576,5.880533
clean,1.098612,1.386294,0.693147,0,0.00321,0.00321,5.743003,1,2.302585,2.470799,0.146311,5.068904,4.731345,5.513429
clean,1.386294,1.386294,1.098612,0.613632,0.003131,0.000896,7.018402,0,2.197225,4.348426,0.014235,5.099866,4.7276,5.886104
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.023881,4.335036,4.59512
clean,1.386294,1.386294,1.386294,0.301011,0.008971,0.002204,7.503014,1,2.079442,2.957968,0.006964,5.081404,4.748604,5.908083
clean,1.386294,1.609438,1.609438,0.19699,0.006935,0.018529,6.35576,1,1.94591,3.372719,0.01682,5.09375,4.765766,5.924256
clean,0.693147,0.693147,2.639057,0,0,0,0,0,2.197225,2.691738,3.78419,6.146329,5.676483,5.641907
clean,0.693147,0.693147,1.098612,0,0,0,0,0,1.609438,2.460349,1.609438,6.148468,5.679903,5.645447
buggy,1.098612,1.098612,1.098612,0.062534,0.04879,0.018167,5.70711,1,1.609438,3.920545,0.031176,5.111988,4.738932,5.545177
clean,1.386294,1.386294,1.098612,0.53346,0.030181,0.004266,6.554883,1,2.079442,3.525566,0.040499,6.150603,5.67924,6.919684
clean,0.693147,0.693147,0.693147,0,0.002125,0.002125,6.154858,0,0.693147,2.300051,0.016878,5.123964,4.755924,4.875197
clean,1.386294,1.386294,1.098612,0.197075,0.039213,0.000597,6.731814,0,1.609438,2.839494,0.009505,5.135798,4.771371,5.918894
buggy,1.386294,1.791759,1.791759,0.227211,0.222535,0.042256,5.799093,0,2.302585,4.45916,0.026988,5.147494,4.788083,5.934894
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.549076,4.730092,5.897154
clean,1.386294,1.386294,1.098612,0.104695,0.013849,0,6.799427,0,1.609438,1.491917,0.010543,5.153292,4.790304,5.942799
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.55296,4.738844,5.902633
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.556828,4.747546,5.123964
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.560682,4.756182,5.129899
clean,1.386294,1.791759,2.397895,0.259456,0.015606,0.004593,6.950556,1,2.564949,3.128019,0.014377,5.105945,4.768241,5.940171
clean,1.098612,1.098612,0.693147,0,0.007921,0.007921,5.531411,1,1.609438,3.371614,0.038991,6.154858,5.678379,6.597146
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.156979,5.681789,5.891644
clean,1.386294,1.609438,1.386294,0.316358,0.012624,0.004226,5.977799,0,2.079442,3.497341,0.026742,5.117994,4.781088,5.955837
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.56452,4.759349,5.913503
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.568345,4.767867,5.918894
clean,1.098612,1.098612,0.693147,0,0.004773,0,6.037871,0,1.386294,6.021327,0.016608,6.161207,5.672113,5.998937
clean,1.386294,1.386294,1.098612,0.64963,0.056602,0.00375,6.279146,0,1.94591,3.737843,0.014916,3.688879,3.296995,4.394449
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,6.165418,5.670198,5.899897
clean,1.098612,1.609438,0,0,0,0,0,0,0,0,0,5.030438,4.315585,5.062595
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.572154,4.751217,5.924256
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.575949,4.759735,5.929589
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.57973,4.768249,5.934894
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.583496,4.776709,5.342334
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.587249,4.785097,1.609438
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.590987,4.793416,5.332719
clean,1.098612,1.791759,0,0,0,0,0,0,0,0,0,5.036953,4.315334,5.075174
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.594711,4.801543,5.337538
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.598422,4.808682,5.342334
clean,0,0,0,0,0,0,0,0,0,0,0,5.602119,4.816808,0
clean,1.098612,1.098612,0.693147,0,0.121361,0.039531,4.828314,1,1.609438,4.78685,0.031749,6.167516,5.655107,6.60665
clean,1.386294,1.386294,1.098612,0.136106,0.224174,0.011531,5.5594,1,1.609438,3.755701,0.022931,5.043425,4.32141,5.493061
clean,1.098612,1.098612,0.693147,0,0.00232,0.00232,6.067268,0,1.791759,2.755525,0.027493,5.049856,4.334554,5.099866
clean,0.693147,0.693147,0,0,0,0,0,0,0,0,0,5.056246,4.347535,4.644391
clean,1.386294,1.791759,1.791759,0.34758,0.006464,0.004621,6.474919,1,2.639057,3.992528,0.039656,3.713572,3.305409,4.430817
buggy,1.098612,1.098612,0.693147,0,0.002141,0.002141,6.147399,1,2.397895,1.140825,0.103752,5.129899,4.742093,5.590987
clean,0.693147,1.098612,1.098612,0.693147,0.001351,0.001351,6.607326,0,2.397895,2.942753,0.023389,5.141664,4.758749,4.941642
clean,1.098612,1.098612,0.693147,0,0.011205,0.011205,6.279459,1,1.609438,3.887466,0.02778,5.147494,4.766379,5.609472
clean,1.386294,1.386294,1.098612,0.185746,0.100083,0.006173,5.780744,1,1.791759,3.777291,0.022954,3.73767,3.335328,4.465908
clean,1.386294,1.791759,1.609438,0.214588,0.075912,0.005387,5.44846,1,1.94591,3.77289,0.035032,5.153292,4.772488,5.988961
clean,1.386294,1.609438,1.386294,0.511998,0.018012,0.007429,6.574029,1,2.564949,4.576061,0.041088,5.164786,4.781977,6.003887
buggy,1.386294,2.484907,3.091042,0.357946,0.058533,0.007758,6.103303,0,2.564949,4.860332,0.018289,5.17615,4.782655,6.018593
clean,1.098612,1.386294,1.098612,0.693147,0.008511,0,4.770685,0,1.098612,6.449982,0.008511,6.169611,5.623552,6.013715
clean,1.386294,1.609438,1.386294,0.480467,0.066903,0.048132,6.732509,0,2.564949,4.147215,0.03976,3.78419,3.377318,4.532599
clean,1.098612,1.791759,0,0,0,0,0,0,0,0,0,5.062595,4.33135,5.117994
buggy,1.098612,1.386294,1.609438,0.211566,0.122602,0.121228,5.777652,1,0.693147,4.982256,0.002326,6.171701,5.618624,6.018593
buggy,1.098612,1.386294,1.098612,0.587358,0.142038,0.013779,5.784849,1,1.098612,4.922634,0.006148,6.173786,5.622063,6.023448
clean,1.098612,1.098612,0.693147,0,0.17048,0.0365,4.908972,1,0.693147,6.222989,0.02206,6.175867,5.625652,6.028279
clean,0.693147,0.693147,0.693147,0,5.17615,0,0,0,0,0,0,6.177944,5.629249,3.850148
clean,1.098612,1.098612,0.693147,0,0.004458,0.002974,6.511002,0,2.302585,4.381984,0.069043,1.098612,0.920757,1.609438
clean,1.386294,2.079442,2.079442,0.232263,0.144265,0.036242,6.159584,0,2.397895,4.655331,0.031563,6.182085,5.632838,6.939254
clean,1.098612,1.098612,0.693147,0,0.015106,0.021085,5.797576,0,1.791759,5.809049,0.038811,5.181784,4.776498,5.652489
clean,1.386294,1.386294,1.098612,0.139299,0.10854,0.006349,4.375757,0,1.386294,2.158316,0.025159,5.187386,4.784805,6.030685
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.192957,4.79126,5.666427
clean,0,0,0,0,0,0,0,0,0,0,0,5.605802,4.784855,0
buggy,1.386294,1.386294,1.098612,0.689372,0.288154,0.026072,5.583496,0,1.94591,2.538597,0.029742,3.806662,3.395146,4.564348
clean,1.386294,1.386294,1.098612,0.086586,0.000615,0.00858,6.701141,0,2.079442,5.403294,0.011627,3.828641,3.428125,4.59512
clean,1.098612,1.098612,0,0,0,0,0,0,0,0,0,5.198497,4.794765,4.955827
clean,1.098612,1.098612,0.693147,0,0.017341,0.023056,5.150397,0,1.94591,4.850873,0.083848,5.204007,4.802101,5.676754
clean,1.098612,1.098612,0.693147,0,0.076082,0.04634,4.848116,0,1.94591,3.360025,0.061322,5.209486,4.810272,5.68358
